Id	Text	Label
14411178_1	Actually Monkeys and Apes are more noble creatures and rarely act violent it really is unfare to the Monkeys and Apes to be compared with subhuman Negroids who are by contrast very murderous .	hate
30505306_3	The Neolithic farmers who migrated into Europe originated in Anatolia .	noHate
30603467_1	I've been following the events in Ukraine and have noticed some troops using the SKS .	noHate
30614050_4	I going to get homeschooled tired of looney lefty teachers and the negroes	hate
14669767_1	oddly i would find it worst if she here black , since Negroes are the most inferior and scum bag humanoid race in our planet .	hate
30546860_1	When they sent n iggers to space the space ships started blowing up .	hate
13447735_3	Invictus Press Home Page	noHate
30691126_8	The students should be able to express themselves .	noHate
14111061_1	KC skin boy looking for KC skin girl .	noHate
13447735_2	It 's a nationalist site as well , maybe give them a try !	noHate
13507823_2	The brutality of his crime and his lack of remorse made Jackson the `` model candidate for death in the gas house , '' one columnist wrote after his death sentence was upheld by the state 's highest court .	noHate
13616113_1	that prince who married that asian is a freak. imagine his half and half kids growing up and trying to marry into other royal families	hate
14018061_1	There's no way to stop them from coming to Canada all that is needed is proof of ownership of a house in India , africa etc and they can enter in on a tourist visa .	hate
14034808_2	Dare to speak out in a country with supposed free speech and you 're labelled a bigot !	noHate
30382967_2	I cannot imagine how revolting it must be - the PC dialogue at your university -- idolizing athletes who dont belong in college -- white women getting pregnant with freaks	noHate
14297717_1	88 all , this is my first post and i 've read this whole thread so i guess I have a few comment 's , let 's start , shall we ?	noHate
13859066_1	You got that right in one go.Lets hope he gets well soon and on his way home If you do n't have these apes in your great Country then count your blessings	hate
12854602_1	I read a few things about him awhile back and he is far to the left as so many of them are .	noHate
13288494_1	Excellent Article !! * * * * * Why Were n't They In Jail ?	noHate
13196322_2	Do ` F * ck with our families , buckwheat !!	noHate
14409149_2	White town saved by the magic negroes of Afreakkaland .	hate
30507680_2	Maybe you should look there or just move here to miss. Or more specifically Tupelo .	noHate
30644511_3	Little kids all decked out in their costumes .	noHate
14106203_1	Someone Please Tell me what can be done or which people to tell that the Mexicans and or other hispanics here are undercutting price quotes on Good working People .	hate
30837533_2	God 's own divine intervention , aided by Jewish money swindled from the goyim .	hate
13584961_2	I do n't know about you but I rather fight a 2m swedish male than a 1.70m asian kung fu expert .	noHate
13856374_2	YouTube - Brussels on 9/11 : For a free Europe , against Islamization	hate
30565018_2	What makes it suck are the Jews that run it and the Blacks that play in it .	hate
13502231_1	I thought there was talk not too long ago about Putin extending the terms to stay in office ?	noHate
33045538_3	Apparently the Jews ca n't take it when the truth is spoken about them .	hate
31783609_1	You could try looking at the National socialist and Fascist Resource Centre at http://www.ufc.co.uk They cover a whole range of educational material .	noHate
14024252_1	Seeing the teams of white nations have black players in their ranks is a depressing site to see.They should be representing the best of our nations not the worst	hate
14024231_2	I' v checked them out but could n't find much but apparently they have presence in Britain .	noHate
14033722_3	We do not want `` assimilation '' .	hate
30462337_5	Nothing happened except I got an 88 % on the paper .	noHate
30565021_2	I enjoyed playing the game when I was a kid , but I never enjoyed watching it on TV .	noHate
13473247_2	We all know that when their are too many ethnics , the neighbourhood soon turn 's into a slum .	hate
13293414_1	Nevermind, found the new page Knew it had to be a groid .... any report of rape ?	hate
30559248_1	No need to allow FACTS to get in the way of a good White guilt message ! ... and the jew laughs loudly !	hate
14100964_1	hi read your post and my name is james from australia , and would like to well write to such a pleasent person as yourself have a nice day !	noHate
30614050_1	I live in AR .	noHate
30500254_12	I went outside and the niglet 's mom told me my daughter had hit her first .	hate
14100224_3	Maybe spread some HATE and intolerance ?	hate
13443527_2	This is ARKANSAS they have no right to smell up my place with their chinese restaurant BO ~ ▲ RESTORE ORDER ▲ ~	hate
13593757_1	If anyone can tell what happened on this lake ?	noHate
13856778_2	Its disgusting they these foreigners come over here , stamp their feet and jump above good Irish families and get what they want .	hate
13511770_1	YouTube - Teacher Attacked for Being White 9 year old attacks white teacher , explicitly `` because she was white . ''	noHate
13289178_1	They do not want all of us to find out how she was raped and tortured .	noHate
14082484_1	Hey, I 'm looking to meet new people maybe find myself a nice white boy .	noHate
14038566_4	Thanks to the imported filth that , like our land under its current occupation .	hate
14664974_2	About the Chinese , those who remain in their own country are good , those who become illegal immigrants in white nations are bad .	hate
31944563_2	American Media appears to have a blackout on these developments .	noHate
12901653_1	That or it might be that Blacks have smaller brains and an IQ 15-30 points lower than that of White people on average .	hate
30747632_2	Apparently young kids pick languages up very quickly .	noHate
14673520_2	We just do n't like what we see .	noHate
12849464_3	I 've always considered teaching as one of the professions I would like to get into , but not in a neighbourhood like that ... never. kids like that disgust me .	hate
13587148_2	2508	noHate
30439769_3	It 's just the way they are .	hate
14031472_1	i do this and the looks i get out of disgust are regular but i happily carry on walking and laugh them off , they think showing me a few pictures of negro kids on a poster without a burger is going to make me want to give money to them ?	noHate
13462083_1	The islamic disease is even more dangerous than the more obvious black or yellow disease .	hate
14675562_1	They almost always choose to identify with blacks more than whites .	noHate
14412527_1	Amen brother ..... you did say it like you been there ... they talk crap and if you show fear they 'll be on ya fast .	noHate
14652674_1	Indeed, now they just need to feed themselves , educate themselves , police themselves ad nauseum ......	hate
13458990_1	The kind of savagery against females that has become expected from negroids in todays society ...	hate
13456922_3	Seems none of these pinheads wanted to get dirty .	noHate
30603583_3	He got what he deserved .	hate
14298778_1	This is my next read .	noHate
13481772_2	Their stories have been told before , so instead of showing the pics of the non WHITE garbage that took from them , I am just going to post their pics so they will not be forgotten .	hate
14030386_2	I have to say I was shocked when he said the kids at his ( Junior ) school spoke 31 different languages and teachers have had to devise a system of hand signals to communicate !	noHate
13849898_1	how the hell are they going to integrate into Irish society ? They come from a dirt poor medieval country and have spent the last 3 years living in a refugee camp.what skills are they going to bring here ?	hate
14650949_2	These feral negroes stalk white women , rape and kill and , no one seems willing to stop them .	hate
14035506_1	Thank you brother .	noHate
13853553_1	Hopefully they will get deportation orders and be on the next flight back to Cairo .	hate
14100101_1	I can get a ride to see you some time this summer if that is cool i need to get up with someone in NJ as it is his name is HAL i have talk to him but i want to meet him so when i go to see him I can stop to see you if that is ok	noHate
30571520_5	An even smaller pellet is probably ideal , #4 Buck , perhaps .	noHate
30680055_3	Hell to have a teacher like this .	hate
30483980_1	I've got two knife blocks on the counter .	noHate
30541083_2	Perhaps people will take you more seriously if you do n't make as many grammar errors and using repulsive language .	noHate
13450842_3	It has everything to do with RACE .	noHate
14424198_1	I just wanted to say hello to The Jew is Evil .	hate
30491877_2	The school did not cause my much trouble because it was elementary school .	noHate
14673601_4	Negroids could n't put together a bake sale properly much less a work force .	hate
13286209_2	I mean they intentionally chose this house knowing there were white people living there .	noHate
13468636_1	The jew media likes to prop this whites becoming the minority non sense up because they want to try and scare whitey , the media plays on the fears that the average retard thinks hispanic or latino is a race and they play word play with titles like white hispanic and white non hispanic it is all a magic show nothing more .. But Whites becoming a minority in Europe the homeland is a much more serious issue that concerns me greatly .	hate
13285245_4	Just let Shaniqua leave her kids home to burn the house down while she goes to da club .	hate
14267659_1	I lived in texas when i was younger , i know how tough some things can get . `` rasslin animals '' is half the fun	noHate
31402537_3	Just watch them at North America and they like all black sport players and their `` slang '' .	hate
14412527_2	But get the eyes wide open and lets rock attitude ... most will back off and go away ..... been there with ya !	noHate
14097245_1	I want to have 3 children ! 2 girls and 1 boy but the hardest part now is i got to try and find someone to make them with , but so far no luck	noHate
13587646_1	So you would refuse even other Nordic whites fleeing the brown chaos in the south ?	hate
13848611_1	If they have some marches and what not about showing pride in their culture you guys should go out and do the same If you could try and contact people you know in different cities and see if their willing to do the same .	noHate
13427417_3	No doubt they 'll be coming up with chocolate-colored Leprechauns and a Chinese flavored Uncle Sam 's too .	hate
14095174_3	The only Mexican in town has since moved out and kids can now leave their bicycles in the yard without fear .	hate
31744038_1	LOL GJ brother 10 points for the Uber humans and - 10 for the sub human ape creatures you are truly one bad mofo whitey crakker man	hate
14675522_1	What does any of that have to do with racial preservation and the resistance to the deliberate and calculated extermination of the White race and the destruction of western civilization which 99 % of the members of this site are concerned with ?	noHate
14279826_1	Although many have asked us to put it aside in politics , this thread is for all those who see where HATE FITS IN and why WE NEED THE HATE WAVE TO CONTINUE .	hate
31759324_1	I know how you feel BreakTheSilence luckily this is your last year in school and it is almost over otherwise I would say you should look into independent study where you do not have to put up with all the filth that is in the public education system .	hate
30512712_1	My father was born in Germany My mother 's parent 's moved from Ireland .	noHate
13290706_1	God please bless with wisdom the judge and jury against this group of thugs that they all might be hanged .	hate
30507538_3	Maybe you 'll find it useful .	noHate
31711324_1	agreed, there is no reason to make genocide of other races as long as they are in another country and have nothing to do with our affairs !	hate
13454780_2	Or make something in the internet against thi injustice some times is hit a global repercussion and can help this .	noHate
30384063_1	Thank you for posting this ! this disgusting lie will hopefully one day be addressed and corrected , at that point I would hope the world will see the Jews for what they really are .	hate
30420969_2	Thanks for coming	noHate
13125681_7	The white churches ' billboards look like lunch break at the UN .	noHate
30954921_2	I seriously hope she dies in a fire one day .	hate
14066209_1	If you are not registered I think that maybe you will not be able to see this .	noHate
14672953_2	Stop showing off South Asian functional illiteracy .	hate
14280000_1	No I do n't support Nordic Superiority , but I have no problem with Nordic people who want a pure Nordic race to exist .	noHate
30471791_2	All of our tim hortons are staffed by those nast filipinos and every single town is full of Indians and asians .	hate
13480119_2	God bless them all , to hell with the blacks .	hate
14019838_2	Should the guy who sang cop killer also have a trial , because he tragted a minority , cops .	noHate
13292900_2	It seems that what they are trying to say is that if you are white you are in the wrong place at the wrong time anywhere in the World .	noHate
14673237_1	Miami,( I do n't know how Don can stand living down there ) Hispanic - 279,456 ( 70.0 % ) Black alone - 64,993 ( 16.3 % ) White alone - 47,622 ( 11.9 % ) Asian alone - 3,649 ( 0.9 % ) Two or more races - 2,642 ( 0.7 % ) Other race alone - 676 ( 0.2 % ) American Indian alone - 361 ( 0.09 % ) Native Hawaiian and Other Pacific Islander alone - 58 ( 0.01 % ) Read more : Miami , Florida ( FL ) profile : population , maps , real estate , averages , homes , statistics , relocation , travel , jobs , hospitals , schools , crime , moving , houses , news , sex offenders	hate
13390411_2	It almost reads like something out of a science fiction novel .	noHate
30412328_2	Ten to one they have a great father , too .	noHate
13498011_1	nobody said I like him and I dont see the reason to like him to be honest WE HAVE ENOUGH CULTURAL HERITAGE FOR HUNDREDS OF GENERATIONS WE SHOULD BE PROUD OF WHAT WE DID NOT OF WHAT SOME AUSTRIAN DID !!!	noHate
12882012_2	I reported some time ago that negroes will even strip the bricks off your home while you are away at work .	hate
30586792_1	Next time you see someone with their pants falling down , just help them !	noHate
14096038_1	It is always nice to meet another person with roots in Kansas .	noHate
13609554_1	It's people like this that are the face that represents the filth of Islam .	hate
13477288_1	There is nothing I would love to see more than the arrest , trial and execution of these murderous and genocidal Zionists !	hate
14669137_3	A pile of burned offerings .	noHate
14094150_1	To me and the rest of my commrades on this wonderfull White Day !!! I hope you have loads of fun and be safe !!!!	noHate
14062533_7	Well Marco is a German patriot and musician who , in the sick minds of ZOG , committed the heinious crime of producing music for a local school .	hate
13406897_1	He's a retarded feral negro ( yes , feral humans who cannot talk occasionally pop up , having been abandoned as children. ) .	hate
31744146_1	They probably stole a bunch of stuff .	hate
13596109_2	But as for them adopting kids , the answer is NO .	hate
30560666_1	Or just stay the hell away from cheap , crap ar15s when you can get a damn reliable plinker for $ 700 brand new ......	noHate
14038310_1	Here's an example of red violence against patriotic St George 's Day marchers and a red site encouraging even more of it the next year . Stop the March for England 2013 ( from Rough Music ) | Brighton Anti-fascists	noHate
30422907_1	Sometimes I wonder if it is Because Whites are so much smarter that they find it harder to run together , as opposed to , independently .	hate
30481053_2	If Canada was small the nonwhites would be everywhere but so many whites live rurally or in small towns so they do n't see the racial disaster unfolding on Canada .	hate
31748629_1	it is better with a shaved head.A friend of mine was beaten really bad a year ago because they could have pulled him by his hair .	noHate
13492128_1	somebody``hcf''calledputin``ahero''!lololol!This``hero''finallytransformedformersovietjewnion in ``russian''judea!In this misery-torn country-are there-70 officially billionaries , tens f thousands millionaries , and tens of millions of poor and miserable who look for their pittance at the garbage places !	hate
13342834_3	http://www.amv3.com/forum/viewtopic.php ? p = 5542#5542	noHate
30542596_8	And hey , we have not talked about women 's mitochondriat at all ?	noHate
13590680_2	Aragorn	noHate
14268247_3	Just Google it and you 'll see what I mean .	noHate
30622793_1	I've often pointed out that negroes are more stupid than I can even imagine if they actually think they 're gonna win any race war .	hate
31757290_2	Its simple , they want to create white guilt , .	hate
30541960_3	The only thing that they care about is welfare and mooching of all the rest of us .	hate
30954921_1	Had a run in with a JAP tonight .	noHate
30698757_2	They have properly learnt their Zionist lesson ...	noHate
30471847_1	And theres a good chance these children will end up race mixing back into the white gene pool , mongrelizing our race .	hate
14032666_1	Yes, have you seen the Pancrase tornouments in Japan ?	noHate
13480119_1	God, it is sickening to see these young lives taken by feral negroes .	hate
14677304_2	Africans are tall , thin and lanky and pretty ugly beasts . ... and I 'm just being kind .	hate
13861385_1	the white race will soon be on the brink of being a minority in a few years if nothing is done to stop these vile hordes invading our lands , I for one do not want to live in a city like Bradford or Birmingham where we are outnumbered 2 to 1 or worse	hate
14110823_2	I do n't go line dancing but I listen to country and want to live on a ranch or farm	noHate
13842818_2	If we do n't act soon they will bread us out .	hate
14021695_2	I noticed a lot of fat little white girls with monkey boyfriends .	hate
14673538_1	I tried to sign up there once & they refused to activate my account .	noHate
31454467_1	Agreed! rep will have to wait though .. Cheap money , massive bailouts of crony banksters , manipulated employment figures , etc , etc , ..	noHate
13126067_1	I'm sure the negro had it coming .	hate
14678228_2	The above poster is correct when we stop supporting then they 're in terrible danger .	noHate
13861429_1	Its a disgrace my sister has been on the waiting list for 6 years and their giving away houses to these scumbags	hate
13477295_1	Pathological killers , they are .	hate
30622804_1	I'm more of a grappler than a striker , I would lunge out with a windpipe grab and bring them down to the floor .... my record for KO' ing someone with a choke is currently 3 secs	noHate
14099215_2	I have a dominant personality and I look for the same thing in girls .	noHate
14419990_1	The Jewish race is without any doubt the greatest threat to the survival of the White race .	hate
30466673_1	I do n't blame you , all the yucky nonwhite DNA pawing your food as they pass it over the UPC scanner , disgusting .	hate
30598336_1	Border fence , what border fence ?	noHate
14095332_2	If her eyes linger ................................... she 's yours .	noHate
30413507_2	It 's where I discovered so many great people who are fighting for our cause .	noHate
14036981_2	I 'll post as much as I can , but I 'm more of a BNP supporter than an expert .	noHate
30421625_2	The people running SA into the ground , want to wipe them all out .	noHate
13504486_1	2-Year-Old Dies Of Rape , Mammy 's Boonfren ' Charged - NNN Reporters Newsroom Forum Dekalb 2-Year-Old Dead ; Caregiver Charged Police Say Child Was Abused POSTED : 10 : 41 pm EDT October 2 , 2010 UPDATED : 11 : 51 pm EDT October 3 , 2010 Dekalb 2-Year-Old Dead ; Caregiver Charged - DeKalb County Headlines News Story - WGCL Atlanta	noHate
14279550_3	Living in a boarder state , Texas , the problems of illegal aliens is , naturally , a stark reality , and let me add that the only solution that I see is the implimentation of U.S. Troops as guards on the Mexican boarder .	hate
30644184_4	Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines YouTube - Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines Listen/watch the full interview @ Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines : Free Download & Streaming : Internet Archive www.DrDay.com www.GoodNewsAboutGod.com	hate
13845145_1	So according to your logic since blacks have been in N.America for hundreds of yrs they should be allowed to stay ? and yes whites should leave africa .	hate
13590117_5	Servents/maids , workers of some type ?	noHate
13595284_1	Idiotic.	noHate
13642136_2	Piece of * * * * deserves to be shot .	hate
30558444_2	Seriously Guys , It 's An Indian Symbol For Good Fortune - People Of Walmart : People Of Walmart	noHate
14669890_3	Good luck with your bugchasing , homo . . .	hate
12905934_1	We have two things wrong here , Mexcicans in a White homeland and a Pizza company sending a female in harms way .	hate
13858325_1	When I look at the Zimbawee 's Mugabe , I think `` Ape '' or `` Gorilla '' .	hate
30777604_2	I 'm sure I would have done great in public school if the Mexican gang members stopped kicking my * * * long enough for me to get my homework done ...	hate
13479043_2	She was tortured and mutilated .	noHate
13589734_1	Interesting article about what to do with these evil persons who keep telling the truth and who don ´ t want to surrender ( in Danish )	hate
14271254_2	I have decided to take this debate to pm .	noHate
30507560_1	Chicago Teachers Union president explains how to inject politics into math - YouTube Chicago Teachers Union president Karen Lewis explains how to politicize school math for organizing - EAGnews.org powered by Education Action Group Foundation , Inc.	noHate
14098016_4	Only the crazy ones stay .	noHate
14040305_1	Its about time we as a nation take matters into our own hands , over throw the government stop the white genocide deport all immigrants and establish a government to help indigenous white Britons rebuild this country .	hate
13117052_1	The media wants to bury the story because they care more about homo killers not getting their sick fetish for young boys fufilled .	hate
14081846_1	They are beating each other to death everywhere , just look what they do to each other in Africa .	hate
30537263_3	It offers certificates of completion for many courses .	noHate
13348177_1	Great link .	noHate
13488914_1	Why do n't White Europeans and Americans grow a set of balls , and deport these Black and brown animals from their countries ?	hate
14030239_2	Its time for the return of Mosley 's blackshirts .	noHate
13477295_2	Jews have been poisoning wells since Biblical times .	hate
14090065_1	haha; im a 19 y.o white male from newcastle area - but im moving back to sydney very soon ( west sydney im afraid lol )	noHate
33463853_1	Whether or not one chooses to eat meat is a very personal decision .	noHate
14028685_1	I do get my Theirs , theres and they 're , mixed up sometimes but i was educated under Labours rule so i cant be completly to blame .	noHate
31730740_2	- = Wulfi = -	noHate
30558274_1	We are cooking a duck on the rotisserie , catch the fat drippings and cook little potatoes in that , its delicious , we 're also cooking a small turkey , mashed potatoes , carrots , pumpkin pie and butternut squash cut in half and baked with butter and brown sugar .	noHate
14300005_1	Absolutely.	noHate
30651277_1	Hi Im tv free do n't have kids yet reading mending , sewing , menting board games radio study extra curricula actives Good on you for planning a FREE jewv existence	hate
13628191_2	It 's more fun that way , too .	noHate
30670140_1	It's weird most Indians dot and to an extent feather that I deal with hate blacks more than they do whites and find blacks to be lazy and worthless .	hate
30608370_1	some times Whites are forced to live around a lot of blacks .	hate
13251831_1	I always thought it would be cool if somebody covertly set off a nuke in Kashmir , and then we all could sit back and watch as the Paki 's and Indians nuke the scheiss out of each other .	hate
30561738_1	I'm glad you pointed this out that anti-Bullying campaign has been used to promote homosexuals who are more likely to bully anyone who disagrees with them .	hate
30622793_6	This guy seems to get it but otherwise : Sorry jigs , you 're on your own	hate
14080477_1	Please stop this nonsense all of you !	noHate
30622773_2	I 've seen shots with a .45 , where people walked around angry .	noHate
30461434_1	I live in a suburban area with an old spring fed lake that always has water in it .	noHate
14098769_9	My buddy 's boat is anchored beside it .	noHate
30754294_1	you just say blacks hate the cold. the only reason they are good athletes is because when you have to run lions and tigers you get fast or eaten .	hate
30654947_1	These ' niggas ' .	hate
30691153_1	Americans and Irish understand each other better than Spaniards and the beaners .. the US and Ireland are the 1st world so they are educated unlike the beaners .	hate
30457422_2	I considered it being `` ethnically cleansed '' from my childhood home	hate
13063524_2	Blacks hate whites .	hate
14021677_3	It was probably written by a 15 year old .	noHate
30548876_2	Everything is machined to well today mlst stuff is plug and play .	noHate
31711132_11	www.sjca.edu St. John 's College , Santa Fe , N.M.	noHate
14036958_1	Of course the county is lovely , in facts its gods country in our book BUT the cities are rat infested with enrichers , just how the country is isnt it .	noHate
31721294_1	you gotta stand up for yourself you cant just sit back and take their * * * * but on the other hand you cant go out looking for it either but if it comes down to a fight dont back down	noHate
30607361_1	Back when I was a kid , even the black folks called them that .... `` Ooohhh I' z cai n't wait until Crimusz , I' z gonna get me sum of dem niggah-toes and oranguz fo ' Crimusz , an ' sum peppahmintz ; dey shoa iz gud ! ''	hate
30488474_2	At the resturant , the Pres. of Hamms orders a Hamms , the Pres. of Schlitz orders a Schlitz , the Pres. of Budweiser orders a Bud , and the Pres. of Guiness orders a cup of tea .	noHate
14670190_1	Laugh it up ape cause without yt to protect your race Asians will probably do the world a favour and wipe your kind from the face of the Earth .	hate
13462130_2	Maybe they will be resettled deliberately as refugees or maybe they will come for the women like the chinese men are doing .	hate
13060195_1	I hear that McDonalds is coming to their aid .	noHate
13861955_1	I heard about it is it about that white guy that killed that race traitor slut and her nig nog boyfriend ?	hate
13850107_1	An Irish prison is like a luxury hotel where they come and thats even if they get sent to prison and thats if they get do n't flee the country and thats if they get caught doing the crime ... so crime does pay in Ireland .	hate
13858458_3	Back to where ya came from !	hate
12882281_1	This family that wants to complain about gays should come to San Francisco and raise some hell at these gay pride events .... a much better target ..... and these people in San Francisco openly blasphemied Christ with their parody of ' The Last Supper `` as their poster for their last event .	hate
14047809_1	I've tried to meet for coffee with a few people but everybody is really spread out , it 's tough to find the time to go out and meet like minded people .	noHate
14036583_1	I was sure that they were lying about the numbers and it 's must be the same in every country IMO .	noHate
30496866_1	We say here that if we want to be lied to just watch the news !	noHate
13940778_5	Now i just dont know what to do or think anymore .	noHate
13589746_4	Sardines and anchovies , for example , are basically 100 % safe .	noHate
13139471_2	ZOG is getting rid of every White-dominated area in the world .	hate
30480938_1	We need to deport all nonwhites immediately , that or stop letting more in and sterilize the ones here , that will fix the problem .	hate
13484364_1	Only a f' n jew would have the nerve to hide away in a black country , a fugitive from US law , while making campaign promises at the same time as suing the company he defrauded .	hate
13865807_1	These people who want foreign aid increased are the same people who walk past irish people living rough on the streets and they do n't care about the old people who the government ignores .	noHate
30537231_2	Lay her off and cart her back to India where she can poop in the Ganges river next to her dead grand parents .	hate
14678670_1	In the eyes of the Jew and the libtard there is a race problem and the problem is us !	hate
13504696_2	Richland County deputies say Cason killed his estranged wife , 38-year-old Letitia Cason , at an apartment on Smallwood Road in Northeast Richland County Deputies : Murder Suspect Shoots at Officers , is Taken Into Custody wltx.com | Columbia , SC News , Weather and Sports |	noHate
30466478_1	I am sure California is full of sick self hating whites , who think that for the good of all the black brown and yellow peoples of the world , whites need to commit racial suicide and disappear from their face of the earth for their sake and wo n't that be just dandy !	hate
14672488_3	But millions can believe a lie for centuries upon centuries , especially when you make investigating the story a crime .	noHate
13603439_2	Ethnic crime never ends it seems .	hate
30645977_3	But it does have a feminine sound .	noHate
31768281_1	I am going to try and update my site soon , I did however add a chat room .	noHate
31716587_2	You are joining a unit that is famous for its great spirit and effectiveness at awakening our kinsmen .	noHate
14296090_2	Why would they let blacks live ?	hate
13844762_1	Hey, do you think we are going to get into a fight between European countries about who all are going to get those Guantanamo prisoners ?	noHate
30729164_2	They will eventually kill off the whites and go back to the jungle ways .	hate
14668596_1	Exactly, they want us to lay down and die .	hate
30507532_2	Explain how liberals are liars and anti-White and tell her about crime statistics .	hate
30727148_1	Has anyone claiming this method been able to make even one block like that with wedges water and copper tools ?	noHate
14039677_2	Its got to be a quote from someone .	noHate
30670272_1	Dude stink bomb this event , when it gets dark , chuck a bunch of them on the floor , different spots , when the chimps start jiving and grooving , they will step on them .	hate
30758569_1	why did god give negroes good rhythm ?? because he messed up their lips , hair , nose and skin so yes they are ugly !!!!!!!!!!!!!!	hate
13340954_1	I'm heading down to DC to put a sign on the White House gates that will read : ' No savage negro BEASTS in the White House ! '	hate
14299729_1	This is my next read .	noHate
14031868_2	The chairman of the FA is one David Bernstein and , yes , he is a member of a certain tribe that delight in bringing diversity and the benefits of multi-culturalism and ' anti-racism ' , along with boatloads of third-worlders to Britain .	hate
14100128_1	hey whats up i 'm new on here and i would like to have someone to talk to so hit me back for whatever	noHate
12857372_1	They need the white male distracted as much as possible and of course the glorification of the groid ; two birds one stone .	hate
14672042_2	In all likelyhood , it 's jews painting the road of skank for her to follow .	hate
13857382_2	Even if they do stop pouring in most of those that are here have no intention of going back to poland .	hate
32923728_3	And now this clip suggests they were suffering by having to live among heartless and barbarian Whites .	hate
13164908_3	What did those poor monkeys ever do to you ?	noHate
30395814_1	As a nation , we are in desperate need for an immigration time out and a zero tolerance policy for those here illegally .	hate
13592619_1	I would like to say and I can proudly say that there are no jews in Iceland , those that tried to get here were all sent back to Germany ...	hate
14089145_1	The ability to run really quietly and lots of chloroform .	noHate
14098769_7	A 750 lb boat with a 280 hp motor .	noHate
13285989_2	Then we will see who is afraid to leave thier homes after dark or venture into the wrong ' hood .	hate
13456335_3	My favorite part : And still he ca n't see the truth right in front of his face .	noHate
13467182_1	When I was last time in South Africa , we went to Sun City and saw little black monkey children swimming , funniest thing was watching drying water off their faces , it looks exactly like baboon or something , way they do it , whites have certain mannerisms with doing things , they have completely ape-like ones .	hate
13477865_2	All you need is to cut off it 's head and the rest of the problems will crumble away with ease	hate
